Airline ID,Flight Number,Departure Datetime,Arrival Datetime,Departure Time,Arrival Time,Booking Code,Passenger Name,Seat Number,Class,Fare,Extras,Loyalty Points,Status,Gate,Terminal,Baggage Claim,Duration (hours),Layovers,Layover Locations,Aircraft Type,Pilot,Cabin Crew,Inflight Entertainment,Meal Option,WiFi Availability,Window Seat,Aisle Seat,Emergency Exit Row,Number of Stops,Reward Program Member,flag_status
11,9813,2023-08-26 22:03:53,2023-03-20 03:18:31,15:03:19,13:04:28,Begl,Bmzka,Seatbui,First,51.16,Extra Baggage,0,Confirmed,Gaterp,A,Claimutr,3.07,2,Locolu,Typegnv,Uxvs,Hxkw,No,Vegetarian,Available,False,True,True,1,No,10
10,6090,2023-12-16 02:54:47,2023-07-02 12:46:17,08:44:04,04:52:14,Bwyq,Idppc,Seatmzy,Economy,742.28,Extra Baggage,1525,Cancelled,Gateys,D,Claimgxt,8.51,1,Locetv,Typeohn,Size,Crvc,No,Vegetarian,Available,False,False,True,1,Yes,2
3,5240,2023-12-05 10:30:20,2023-09-29 06:27:21,13:21:52,14:49:24,Bnca,Zrgvj,Seatrgy,Business,702.25,Meal,0,Confirmed,Gatepw,B,Claimsir,3.35,1,Loczvp,Typeijy,Vidh,Tclk,No,Vegan,Available,True,True,True,2,No,3
17,1411,2023-10-22 18:42:53,2023-12-21 21:34:52,05:13:18,09:29:57,Bvzw,Jgaqz,Seatzxv,Economy,887.15,Extra Baggage,0,Confirmed,Gatefu,D,Claimssn,2.81,0,Loczqa,Typeidp,Atkx,Pzov,Yes,Vegan,Not Available,True,True,False,0,No,9
15,9305,2023-12-15 09:18:42,2023-05-27 21:21:37,16:42:27,18:23:04,Brny,Tekbj,Seatowp,Business,158.72,Extra Baggage,0,Confirmed,Gateip,D,Claimlzf,8.38,1,Locpfb,Typeown,Hhbh,Xolz,Yes,No Meal,Not Available,False,False,False,1,No,2
9,3446,2023-05-17 14:01:26,2023-06-17 01:31:25,03:10:41,15:51:27,Bmle,Nfbgj,Seatele,Business,634.88,No Extras,0,Pending,Gatewx,A,Claimwvz,2.03,1,Locfze,Typedfg,Iaty,Jczr,Yes,Vegetarian,Available,False,True,True,1,No,0
10,4346,2023-09-18 00:17:53,2023-11-09 16:40:03,18:48:11,09:12:03,Bcng,Ralyd,Seatwrl,First,735.88,Extra Baggage,4436,Pending,Gatezv,C,Claimheq,9.5,1,Locdiw,Typeanj,Farr,Ctha,Yes,Vegan,Not Available,False,True,True,1,Yes,0
8,1085,2023-05-27 17:30:50,2023-02-20 00:56:20,13:16:32,00:47:03,Bgqf,Anxiv,Seatjsl,Economy,626.8,Meal,1424,Cancelled,Gateao,D,Claimjqm,4.52,2,Loclap,Typeiii,Jqxy,Pykj,Yes,No Meal,Not Available,True,False,False,0,No,10
13,8749,2023-01-18 09:48:59,2023-02-01 14:16:43,17:29:02,02:15:57,Boso,Jlznl,Seathan,Business,387.97,Extra Baggage,3907,Confirmed,Gatetr,A,Claimztc,6.46,2,Locswv,Typejkz,Osuc,Lxqt,No,No Meal,Available,True,False,False,2,Yes,8
18,5142,2023-01-09 10:21:27,2023-01-24 06:12:35,23:47:57,04:19:41,Bgeo,Tbxcm,Seatjzb,Economy,359.78,Extra Baggage,4138,Cancelled,Gategn,C,Claimasa,10.45,0,Locmwn,Typecnt,Fwgo,Uoli,Yes,Vegetarian,Available,True,True,True,2,No,9
5,8087,2023-11-21 11:20:24,2023-02-12 20:09:35,09:07:40,07:46:01,Btmz,Vfqwp,Seatuyq,Business,181.44,Extra Baggage,0,Pending,Gateje,B,Claimuru,7.62,1,Locrax,Typemng,Hrqw,Hxrl,No,Vegan,Not Available,True,True,True,0,Yes,3
6,8368,2023-11-01 02:08:55,2023-02-15 21:29:00,03:27:48,10:33:57,Bgmm,Werdw,Seatrjv,First,972.85,Extra Baggage,0,Cancelled,Gatepu,B,Claimuha,1.83,0,Locjbm,Typehrx,Utiq,Ypwj,No,No Meal,Available,False,True,True,2,No,10
17,6834,2023-03-27 15:05:59,2023-03-20 20:58:53,16:06:54,06:19:23,Bmwh,Omnvi,Seatcis,Economy,155.44,No Extras,0,Cancelled,Gateyd,D,Claimwct,1.04,1,Locnll,Typeiex,Hckq,Sqzc,No,No Meal,Available,False,True,False,0,Yes,2
11,1803,2023-12-05 21:50:05,2023-09-15 05:09:03,09:41:51,19:17:50,Bedq,Hnugc,Seattik,First,698.33,Meal,0,Cancelled,Gateso,D,Claimhwe,8.47,2,Lockyu,Typeioc,Xmen,Fjhz,Yes,Non-Vegetarian,Not Available,True,True,False,1,Yes,11
16,7719,2023-05-24 06:51:02,2023-05-22 10:25:08,15:18:43,16:15:35,Btnk,Dwqiw,Seatkgl,First,891.16,Extra Baggage,0,Confirmed,Gatequ,C,Claimwlj,5.05,1,Loccea,Typeggs,Dzeh,Wovr,Yes,Non-Vegetarian,Not Available,True,True,False,2,Yes,3
9,7085,2023-09-14 00:58:31,2023-10-07 17:33:35,17:02:13,06:06:38,Bjag,Ywkua,Seatuxf,Business,905.16,Extra Baggage,836,Pending,Gateon,B,Claimqfc,3.22,2,Locoom,Typefca,Mjti,Aehy,No,Vegan,Not Available,True,True,False,2,No,9
2,5182,2023-05-18 17:10:12,2023-10-15 16:45:14,04:59:46,01:58:05,Bfgx,Lgzic,Seatvde,Economy,928.15,Extra Baggage,0,Cancelled,Gatekc,B,Claimpxl,6.66,1,Locngs,Typerbp,Djcc,Hpff,Yes,No Meal,Not Available,False,False,True,1,No,0
5,1264,2023-03-06 16:05:09,2023-07-06 23:00:12,09:55:19,17:05:08,Bofr,Kujsa,Seatfta,First,676.81,No Extras,0,Pending,Gatemv,D,Claimdoc,1.11,2,Locvfv,Typeypf,Kxur,Ozzn,No,Vegetarian,Not Available,False,False,False,0,Yes,8
1,4093,2023-08-18 03:52:03,2023-06-30 18:45:23,16:25:16,13:00:00,Bbif,Nhgjx,Seatfsp,Economy,173.95,No Extras,0,Cancelled,Gateho,B,Claimwqf,7.43,2,Locqwe,Typeynq,Vyuo,Xqmy,Yes,No Meal,Not Available,True,True,False,1,No,11
4,5798,2023-03-03 19:21:16,2023-07-23 01:14:42,21:03:14,22:49:46,Bvqx,Lsugi,Seatcpw,Business,543.97,No Extras,914,Cancelled,Gateba,B,Claimoxs,1.6,1,Locfda,Typemkk,Uusy,Gdze,No,No Meal,Not Available,True,False,True,0,No,0
4,9143,2023-04-09 08:00:04,2023-09-18 01:58:56,00:21:50,20:14:13,Bkxd,Vsgpg,Seatxpm,Economy,466.45,No Extras,0,Pending,Gatedp,D,Claimzpr,5.7,0,Lockzf,Typeqyp,Jdmi,Rcuj,No,Vegetarian,Available,False,False,True,2,Yes,8
3,1325,2023-01-13 06:09:06,2023-04-29 18:49:01,17:43:18,05:04:24,Bgoy,Lcefq,Seatlwz,Business,688.12,No Extras,2417,Pending,Gateyd,A,Claimndr,11.6,0,Locnhp,Typezhk,Tezv,Ecnu,Yes,Vegetarian,Available,False,True,True,0,Yes,8
9,2206,2023-12-04 07:08:56,2023-12-28 22:25:39,19:56:22,23:11:08,Bqlm,Qdjww,Seatqhb,Business,485.61,Meal,0,Pending,Gatede,C,Claimqfm,3.86,2,Locljk,Typexaq,Xhgi,Rism,No,No Meal,Available,True,False,True,1,No,8
12,2440,2023-10-14 08:56:51,2023-10-21 10:18:48,22:47:58,09:12:29,Bumh,Hnkfm,Seatgsv,Economy,831.07,Extra Baggage,0,Confirmed,Gaterb,B,Claimlof,11.26,2,Locfku,Typezkg,Vvkr,Zgvu,Yes,Vegan,Available,False,True,False,1,Yes,8
10,6184,2023-01-05 15:06:33,2023-12-09 05:32:48,05:36:02,09:33:23,Bgzd,Owlvu,Seatdmf,Business,441.42,Extra Baggage,0,Confirmed,Gatepr,D,Claimzop,8.47,0,Locssh,Typebdn,Lzfe,Gefw,No,Vegetarian,Available,False,False,True,0,Yes,8
2,9746,2023-01-20 17:20:49,2023-12-03 17:25:03,04:39:21,17:10:13,Bcqp,Zvjld,Seatvms,Business,766.08,Extra Baggage,0,Cancelled,Gategl,A,Claimqsh,7.41,0,Locmtw,Typenye,Fhuj,Fxlc,Yes,Vegetarian,Available,False,False,True,1,No,8
11,6136,2023-05-06 22:05:07,2023-12-16 20:27:02,05:27:59,16:07:08,Bsbu,Wxhtc,Seatajs,Business,953.91,No Extras,0,Cancelled,Gatezl,B,Claimejn,7.03,2,Locyrd,Typeduv,Iwck,Tyep,No,Vegan,Available,True,False,True,0,No,8
10,9140,2023-03-22 12:22:10,2023-07-30 03:25:54,20:40:41,02:54:36,Bnpq,Gwcas,Seattec,First,740.55,Meal,0,Cancelled,Gateog,C,Claimbog,2.37,1,Locwez,Typegnd,Odld,Ptkm,Yes,Non-Vegetarian,Not Available,True,False,True,0,Yes,0
6,6819,2023-01-20 18:15:46,2023-01-06 01:38:39,03:26:19,12:23:38,Bdhi,Ncvbd,Seatprw,First,774.7,Extra Baggage,621,Confirmed,Gatepi,C,Claimorb,4.88,1,Locrmq,Typegbr,Vkfu,Okcq,Yes,Vegetarian,Available,True,False,True,0,Yes,2
18,9069,2023-09-07 15:49:40,2023-11-06 03:00:39,13:16:10,16:35:16,Bppq,Efzij,Seathhu,Economy,725.36,Extra Baggage,0,Pending,Gatezy,C,Claimpcr,1.55,2,Loccjn,Typeghh,Gxoj,Xogj,No,Vegan,Available,True,True,True,0,Yes,9
2,3036,2023-05-21 23:05:51,2023-06-27 15:23:49,16:32:47,18:10:00,Bcvu,Ergjk,Seatjml,First,848.48,Meal,4273,Pending,Gatert,A,Claimcjj,2.23,0,Locarz,Typecfc,Oejr,Hlnm,No,Non-Vegetarian,Not Available,True,True,False,2,No,9
2,6560,2023-10-10 10:53:20,2023-08-28 15:52:44,03:43:41,02:03:37,Bqrr,Qhgnk,Seatleh,Business,327.13,Extra Baggage,0,Pending,Gategn,B,Claimocp,4.66,0,Lochss,Typeohy,Kdxs,Ogjo,No,Vegan,Available,False,True,True,1,Yes,10
10,4629,2023-07-05 04:11:48,2023-09-16 09:04:14,13:35:38,18:56:13,Bwff,Hafne,Seatxlw,First,992.5,No Extras,0,Confirmed,Gatepd,B,Claimccu,10.37,2,Locwvy,Typejkq,Qpzn,Vvde,No,Non-Vegetarian,Available,True,False,True,0,No,8
16,9963,2023-05-21 10:55:19,2023-09-30 14:46:17,03:02:54,13:18:13,Bapq,Pmpnb,Seatosd,First,806.04,Meal,0,Cancelled,Gaters,B,Claimsnb,6.91,1,Locpun,Typefku,Lfqz,Zxmm,Yes,Vegan,Available,False,True,False,0,Yes,0
12,6314,2023-07-25 04:46:54,2023-12-25 23:18:12,00:41:40,01:32:50,Bdpz,Xzrby,Seatxrs,Economy,770.01,No Extras,0,Confirmed,Gatevd,B,Claimeac,3.45,1,Locdrz,Typedux,Evyv,Dndc,Yes,No Meal,Available,True,True,False,2,No,1
1,3456,2023-05-30 07:07:58,2023-01-05 18:55:25,16:48:10,10:46:58,Bvvu,Vcirx,Seatovb,Business,135.04,Meal,4895,Pending,Gatetw,C,Claimiuz,3.65,2,Locahd,Typemrs,Xfxp,Xprj,No,Vegan,Available,True,False,False,1,Yes,10
8,9662,2023-04-16 03:35:53,2023-03-20 12:59:55,14:10:15,07:13:41,Btbw,Tmjbu,Seatckm,Economy,366.46,No Extras,0,Confirmed,Gateio,A,Claimprf,5.09,2,Loclyh,Typepub,Lcuv,Bdpm,No,No Meal,Available,True,True,False,2,No,11
16,2370,2023-10-26 11:15:55,2023-08-20 08:34:04,13:47:23,06:12:09,Blpf,Sihvm,Seatkoi,Business,290.75,Meal,0,Confirmed,Gatelw,A,Claimvbs,4.22,1,Locwpl,Typeuvk,Ldor,Qclh,No,Vegetarian,Available,True,True,False,1,Yes,3
18,8629,2023-07-13 01:46:00,2023-11-05 04:42:15,20:27:29,09:04:39,Bpgn,Finbg,Seatcgz,Economy,156.34,No Extras,0,Cancelled,Gateyp,D,Claimahh,7.86,1,Locbqr,Typefzg,Hkih,Jxln,No,Vegan,Not Available,False,True,True,2,No,0
13,9863,2023-02-15 02:54:19,2023-11-08 17:30:34,03:16:45,17:24:39,Bcaq,Lksso,Seatovr,Business,918.29,Extra Baggage,4960,Pending,Gatefa,C,Claimttl,7.38,0,Locwyt,Typeaes,Vxly,Pubr,No,Non-Vegetarian,Available,False,False,False,0,No,8
15,2174,2023-05-18 01:28:00,2023-01-20 02:02:38,02:08:51,13:39:32,Btdg,Tmoue,Seatbbj,First,629.58,No Extras,0,Confirmed,Gateen,B,Claimold,7.42,0,Locbhl,Typedxp,Cpmj,Tpiv,Yes,Non-Vegetarian,Available,True,False,False,0,Yes,10
12,1110,2023-05-26 17:52:45,2023-03-30 16:33:38,14:25:07,21:42:08,Bgdg,Zazpv,Seatpbh,Business,902.1,Meal,0,Cancelled,Gatend,B,Claimsbp,9.79,0,Locpbe,Typedwc,Tepi,Mkdk,No,Vegetarian,Available,True,True,True,1,No,11
8,4559,2023-03-28 02:46:41,2023-01-09 06:44:43,03:11:00,03:34:51,Bhiv,Komor,Seathzt,Economy,555.75,No Extras,3144,Confirmed,Gatebn,C,Claimafv,11.0,2,Locatk,Typethe,Yubz,Dsha,No,No Meal,Available,False,True,True,1,Yes,10
10,7692,2023-12-11 16:34:25,2023-03-04 03:52:27,03:08:14,12:38:20,Bodz,Obiqr,Seatshi,First,915.21,Extra Baggage,4497,Cancelled,Gatejt,D,Claimgbv,7.15,1,Locrtg,Typezqe,Avlz,Nzrs,No,Non-Vegetarian,Not Available,False,True,False,0,No,2
14,4233,2023-01-16 22:33:09,2023-04-22 01:20:03,02:47:39,02:09:39,Bryl,Jittz,Seatspf,Economy,929.81,Extra Baggage,0,Confirmed,Gatenw,D,Claimvxu,2.08,1,Locoth,Typebhq,Oncq,Glmn,Yes,No Meal,Available,True,False,False,2,No,0
5,2472,2023-11-13 15:52:00,2023-08-09 03:14:14,08:50:56,13:09:29,Bwfd,Yutid,Seattcz,Business,669.81,Extra Baggage,0,Cancelled,Gateux,C,Claimsdt,10.23,0,Loctqb,Typeuqs,Qtcp,Hevx,Yes,Vegan,Available,False,True,False,0,No,10
18,5872,2023-10-09 10:08:26,2023-10-03 14:09:50,02:10:17,11:05:08,Bdra,Otwjj,Seatiin,Economy,525.93,No Extras,3065,Pending,Gaterc,C,Claimout,9.8,0,Locjnd,Typespn,Ecok,Gisk,No,Non-Vegetarian,Not Available,False,True,True,0,Yes,10
19,5753,2023-05-23 21:29:20,2023-12-26 12:03:54,00:50:33,15:07:19,Bufz,Paszd,Seatnkj,First,260.55,Extra Baggage,0,Confirmed,Gatevc,C,Claimiln,2.16,1,Locsjn,Typeeco,Krhm,Uqse,No,No Meal,Not Available,False,False,True,1,No,0
15,2833,2023-01-27 03:53:21,2023-03-18 16:32:15,03:36:11,16:13:45,Biqu,Hyqcc,Seatimu,Economy,918.39,Meal,0,Cancelled,Gateup,C,Claimfae,7.04,1,Locmgu,Typevoc,Vlex,Pgwf,No,Non-Vegetarian,Not Available,True,True,False,2,Yes,1
6,6928,2023-12-15 00:57:50,2023-06-28 14:56:21,18:18:45,05:17:12,Bkui,Lhueo,Seatwze,Business,790.7,Extra Baggage,0,Pending,Gatevk,D,Claimpyt,6.03,1,Loccvo,Typesve,Vqft,Oskd,No,No Meal,Not Available,False,False,True,0,Yes,2
11,9645,2023-06-22 21:30:19,2023-10-19 02:53:50,15:49:46,17:32:28,Bkdm,Hmvfw,Seatrbv,Economy,368.73,Meal,3604,Confirmed,Gatelj,A,Claimokm,9.95,2,Locsmi,Typeukc,Ltmq,Ehxz,Yes,Vegan,Not Available,True,False,True,1,No,8
11,7816,2023-01-09 19:19:40,2023-10-12 14:41:49,08:36:35,20:22:40,Bscv,Jaiex,Seatlxh,First,683.97,No Extras,0,Pending,Gatetf,B,Claimhpi,7.44,0,Locpqk,Typeecc,Kwzz,Kgwg,No,Vegetarian,Available,True,False,False,1,Yes,8
18,1740,2023-01-19 01:45:23,2023-11-08 02:35:34,20:49:31,04:09:28,Baqq,Lzmfp,Seathqr,First,630.55,Extra Baggage,0,Confirmed,Gaterb,C,Claimhqi,11.77,0,Locedh,Typeihf,Dlzn,Qnpt,No,Vegan,Not Available,False,True,True,2,No,8
18,8256,2023-09-13 12:49:37,2023-03-13 15:22:20,05:28:51,15:00:04,Bgne,Lvdcb,Seatzmu,Business,152.2,No Extras,0,Cancelled,Gateye,D,Claimpdt,9.07,0,Locvvn,Typegxa,Shhr,Dktb,Yes,Vegetarian,Available,True,True,True,0,No,11
10,3380,2023-02-16 12:49:07,2023-09-30 03:08:24,00:00:11,12:36:19,Bnky,Jldon,Seatojl,First,934.57,No Extras,0,Pending,Gatexd,C,Claimeow,6.98,2,Locyuu,Typediz,Jkcj,Mfgo,Yes,Vegetarian,Not Available,True,False,False,0,No,8
2,4680,2023-05-07 01:01:22,2023-08-14 17:24:01,20:54:04,13:36:52,Bcfg,Mqvwe,Seatfiq,Business,55.63,Meal,0,Cancelled,Gatesn,B,Claimqcy,1.84,1,Loclno,Typeuig,Zqvt,Nwgp,Yes,Vegetarian,Not Available,False,True,True,2,No,0
9,3401,2023-03-27 13:33:06,2023-03-18 10:28:18,05:00:04,08:15:57,Bsib,Jjzqs,Seatbkv,Business,836.73,Extra Baggage,893,Confirmed,Gatesh,D,Claimsgg,3.5,1,Loccsq,Typegvi,Nfvy,Zvzg,No,Non-Vegetarian,Available,False,True,True,0,Yes,2
14,8177,2023-07-02 02:58:38,2023-09-25 16:30:43,06:15:37,13:06:32,Blgj,Vwylb,Seatzzi,Economy,535.86,Extra Baggage,0,Pending,Gatejz,C,Claimzwq,6.2,2,Loctju,Typetid,Lexe,Mpne,No,Non-Vegetarian,Available,False,False,False,1,Yes,8
19,3006,2023-11-06 11:38:00,2023-06-16 22:55:17,06:53:56,22:22:33,Btoy,Comdu,Seatfzb,Business,834.45,Extra Baggage,0,Cancelled,Gateyd,A,Claimxzp,1.16,2,Lociqj,Typeelp,Qihv,Ipqw,No,No Meal,Available,True,False,False,2,Yes,10
10,2409,2023-07-26 10:45:59,2023-11-20 23:54:06,02:21:51,07:52:12,Bwxz,Nmgnf,Seatsto,Economy,577.9,No Extras,4899,Confirmed,Gatefr,C,Claimvzn,5.11,0,Locwcb,Typegiw,Fpnr,Gibh,Yes,Vegetarian,Available,False,True,False,0,No,8
4,2762,2023-06-14 06:55:07,2023-04-17 14:52:20,03:27:53,17:22:19,Bsft,Emfqh,Seathyc,First,195.59,Extra Baggage,0,Pending,Gateyg,B,Claimnmh,11.12,0,Locrva,Typepvr,Fyck,Mkel,No,Vegan,Not Available,True,True,False,2,No,11
6,1909,2023-09-28 03:26:03,2023-09-21 23:49:41,02:54:28,14:20:04,Bmtl,Gncry,Seatnnv,First,500.01,No Extras,0,Pending,Gategi,A,Claimyci,8.44,0,Locveo,Typehvf,Dyiy,Yxyk,Yes,Vegetarian,Not Available,True,True,True,0,No,11
14,1760,2023-04-06 05:02:33,2023-09-03 18:23:22,15:32:45,01:48:28,Brpk,Uyooy,Seatjtw,Economy,884.88,No Extras,880,Pending,Gatesh,B,Claimctr,8.14,0,Locoqr,Typenzx,Zydu,Mtyy,Yes,Non-Vegetarian,Not Available,False,True,False,1,No,8
4,7638,2023-08-01 17:10:48,2023-07-02 22:13:11,18:59:28,17:02:18,Bzyk,Ssmny,Seatgzr,Business,268.09,Meal,0,Pending,Gategx,B,Claimryb,9.82,0,Locrzi,Typelvh,Pxpm,Dneg,Yes,Vegan,Not Available,True,True,False,1,Yes,11
15,6612,2023-11-18 13:37:36,2023-03-09 02:29:21,23:53:56,12:28:47,Baag,Swsql,Seatigf,Economy,163.77,No Extras,0,Pending,Gateek,C,Claimmti,2.18,1,Locmge,Typeujy,Nvdy,Eweg,No,Non-Vegetarian,Available,False,False,True,1,Yes,2
16,4240,2023-07-17 22:37:47,2023-05-16 01:01:51,00:00:15,03:18:53,Bzgd,Psumj,Seatyrw,Economy,443.76,Meal,3904,Pending,Gateec,B,Claimwas,8.89,0,Loccir,Typefss,Fglr,Cxap,Yes,Vegan,Available,False,False,False,2,No,10
7,1530,2023-06-02 06:50:12,2023-11-02 13:37:25,21:10:55,03:21:45,Bnxe,Hwzqm,Seatlti,First,820.45,Extra Baggage,0,Pending,Gatelk,D,Claimjjs,9.75,1,Locpbz,Typehyd,Qvys,Nokv,No,Vegan,Available,True,False,True,0,No,0
17,3560,2023-11-08 11:34:51,2023-05-08 05:51:52,19:16:42,12:25:56,Bvld,Byzlx,Seateqy,Economy,720.26,Meal,0,Cancelled,Gatehb,C,Claimtsq,4.14,2,Locjwd,Typeqbq,Ailh,Roru,No,Vegetarian,Not Available,True,True,False,1,No,11
19,3177,2023-09-22 17:01:47,2023-12-03 17:49:40,04:26:26,06:56:00,Bcrx,Rsxpt,Seatdrw,Economy,996.91,Meal,0,Confirmed,Gatexv,A,Claimlyp,8.32,1,Locxpo,Typecvv,Wqgm,Qzhk,No,No Meal,Not Available,False,True,True,2,No,0
19,6103,2023-09-24 12:30:43,2023-11-25 08:32:16,00:39:05,14:47:36,Bezf,Btfnx,Seatdme,Business,886.27,No Extras,3997,Cancelled,Gateyt,B,Claimltt,9.27,0,Locfru,Typeknn,Qccv,Qexf,Yes,Non-Vegetarian,Available,False,False,True,0,Yes,8
17,8706,2023-09-08 08:36:58,2023-09-07 09:05:51,02:20:50,12:05:22,Bnft,Cushh,Seatena,Economy,212.81,Extra Baggage,708,Cancelled,Gateog,C,Claimtiu,1.08,0,Locbra,Typeaqb,Ohyb,Reiz,No,No Meal,Not Available,False,True,False,2,Yes,10
6,2537,2023-11-22 23:40:45,2023-04-02 23:53:32,04:15:49,02:05:36,Bywl,Fjkqk,Seatpfx,First,798.55,Meal,0,Confirmed,Gatezr,C,Claimpta,11.61,0,Locfrt,Typeczs,Azxy,Eqcz,No,Vegan,Available,False,False,True,2,Yes,10
11,3781,2023-05-16 13:28:40,2023-04-25 22:20:39,18:29:59,06:20:36,Bzlh,Swmxc,Seatxpx,First,732.22,No Extras,0,Pending,Gaters,C,Claimpot,8.3,2,Locykw,Typelth,Qdec,Wich,Yes,Vegan,Not Available,False,True,False,2,Yes,10
16,1946,2023-12-09 04:20:29,2023-05-07 07:40:03,04:37:39,00:36:57,Bwty,Fbapy,Seatmpb,First,235.68,Extra Baggage,0,Cancelled,Gategy,B,Claimyka,2.44,0,Locgey,Typelfm,Eoss,Mgqn,No,Vegetarian,Not Available,True,False,False,1,No,10
8,6257,2023-03-04 07:55:46,2023-04-07 09:48:07,12:09:11,22:47:46,Bber,Iuarq,Seatimi,Business,791.32,Meal,0,Cancelled,Gatevv,D,Claimcny,8.12,1,Lochea,Typerwm,Vmsr,Tybg,No,Vegan,Available,False,True,True,2,No,0
11,6097,2023-11-28 17:58:28,2023-05-28 12:24:12,05:55:06,07:49:25,Bxyc,Pfrnq,Seatdzy,Economy,280.48,Extra Baggage,0,Confirmed,Gatepz,A,Claimoiy,4.89,0,Locadh,Typeymx,Ydtu,Zips,No,No Meal,Available,False,False,False,2,No,10
7,3511,2023-04-16 03:04:23,2023-11-29 20:44:14,22:21:16,23:17:26,Bpei,Zfkby,Seatcdm,First,482.73,Extra Baggage,0,Confirmed,Gategb,D,Claimrgj,4.85,0,Locbyp,Typepgi,Wiqs,Wfbh,No,Vegetarian,Available,False,True,True,2,Yes,8
19,3188,2023-04-30 21:14:01,2023-05-18 09:25:07,19:11:58,19:14:50,Bfsv,Zczhi,Seatrwh,Business,313.52,Meal,0,Cancelled,Gateni,D,Claimipv,3.78,1,Loccub,Typeezr,Qmsd,Mjqz,Yes,Non-Vegetarian,Available,False,False,True,2,No,0
10,7063,2023-06-25 21:58:22,2023-09-03 09:21:46,18:34:27,11:23:59,Bypz,Juvml,Seatfpl,Economy,478.68,Meal,0,Cancelled,Gatecv,B,Claimlad,7.5,0,Locqdb,Typeisj,Eimt,Fomg,No,No Meal,Available,False,True,True,2,No,8
9,1881,2023-04-25 07:28:52,2023-03-14 16:27:36,02:14:26,08:11:15,Bgdp,Junfb,Seatmlu,Business,336.86,Extra Baggage,0,Pending,Gatenk,A,Claimowp,9.24,0,Loczhm,Typehru,Ujcq,Ybdb,No,Non-Vegetarian,Available,True,False,True,2,Yes,10
4,2847,2023-10-16 23:45:44,2023-08-02 10:02:28,07:15:32,20:02:11,Btqs,Oywvo,Seatesl,First,676.18,No Extras,0,Confirmed,Gateul,A,Claimwdh,6.86,2,Locuva,Typeydb,Wbwq,Aofc,Yes,Vegetarian,Available,False,False,False,2,Yes,10
15,7599,2023-12-01 09:16:01,2023-10-31 16:25:40,21:52:52,04:49:21,Byqm,Dzykg,Seatuzz,Business,812.0,Extra Baggage,0,Confirmed,Gateog,D,Claimcex,1.77,1,Locsgw,Typetav,Nexg,Wowa,No,Non-Vegetarian,Available,True,True,False,2,No,3
13,2975,2023-03-18 00:40:05,2023-10-13 15:00:17,18:20:15,03:51:06,Bbbx,Otsnj,Seatlak,Business,67.68,Extra Baggage,0,Cancelled,Gatezz,B,Claimtyz,6.35,0,Locigf,Typeqig,Neid,Wwhl,Yes,Vegetarian,Not Available,False,True,True,2,Yes,8
2,7577,2023-06-15 09:51:16,2023-09-10 15:06:32,05:48:13,05:19:48,Bvwd,Xfbgx,Seatsjs,Economy,432.45,Extra Baggage,0,Cancelled,Gateln,A,Claimdkh,8.29,2,Lockuo,Typeuck,Sbwe,Gjkn,Yes,Vegetarian,Not Available,True,True,False,0,No,9
2,6726,2023-01-19 19:31:04,2023-05-17 22:14:18,19:03:02,15:45:31,Bpdt,Uchrz,Seatoqv,First,188.18,No Extras,0,Pending,Gatejt,D,Claimcll,2.57,1,Locsfa,Typeing,Qgec,Pijg,Yes,No Meal,Available,True,False,True,2,No,0
16,5568,2023-07-30 10:57:42,2023-10-08 19:35:31,18:37:04,16:22:09,Blvt,Okvwj,Seatzwl,Economy,68.4,No Extras,1704,Pending,Gatems,C,Claimjaz,5.78,0,Lochst,Typeeqy,Ysvj,Flax,No,Vegan,Not Available,True,True,True,2,Yes,9
9,8163,2023-07-11 14:06:07,2023-12-25 14:04:18,03:48:40,01:13:10,Bnaq,Yuqzr,Seatife,Economy,984.01,Meal,0,Confirmed,Gateyv,D,Claimsdv,5.92,0,Lockbz,Typeihj,Ctlg,Jooz,No,Non-Vegetarian,Available,True,True,False,0,No,9
13,7582,2023-03-28 09:47:02,2023-08-10 21:50:25,07:36:40,20:48:01,Bxrl,Xabej,Seatcku,Economy,690.05,No Extras,2212,Confirmed,Gatexn,B,Claimhrg,1.05,2,Locsih,Typetmc,Gamp,Kfpy,No,Vegetarian,Not Available,True,True,True,2,No,9
3,9689,2023-06-20 14:08:28,2023-02-07 06:50:42,23:20:12,01:40:12,Byjx,Lmpcd,Seatohk,Business,479.69,Meal,0,Cancelled,Gatexr,D,Claimhrd,10.21,2,Locuwi,Typewzz,Whiy,Tkjx,Yes,Non-Vegetarian,Available,False,False,False,1,Yes,10
9,3216,2023-03-22 22:44:25,2023-03-08 06:30:07,08:02:26,19:50:19,Boqz,Pjnus,Seatvow,First,459.45,Meal,2530,Cancelled,Gateeq,D,Claimeit,2.44,2,Lockrk,Typemth,Ljeo,Pvqa,No,Vegan,Not Available,False,False,False,0,Yes,10
13,6701,2023-08-13 18:28:09,2023-01-15 14:50:59,07:21:50,15:07:16,Bkxy,Eskqg,Seatbcj,Economy,848.83,Meal,0,Confirmed,Gatesk,C,Claimukc,7.32,0,Locsis,Typeqeg,Cmcy,Nvaw,Yes,No Meal,Not Available,False,True,False,0,Yes,10
